我##他##我##我##他##她##他##我	我一直加他好友加不到，这个兄弟/小姐姐帮我拿了印章之后我找不到人了。。。如果有人认识他/她请让他同意一下我的好友申请可以吗。。。
	@牧牧 这个免费课程没有测试也没有资料
	说好的编程作业也没有找到
	哦哦
	厉害厉害
	哦哦
	然后再去写代码
	求指教
	还需要配合什么资料啊
	单纯看这个视频很难学懂
	啥资料
	现在是不是不能看了
	是啊[表情]
	感觉挺难的
	厉害
	哦哦
	网易吴恩达的深度学习呀
	如此甚好
	嗯，，，，，
	官方写是能应付面试官了
	听完了之后会做什么东西？
	那实用性呢
	有什么感悟么？
	@深夜与猫 腻害腻害
	大家好，问下群里有学完这们课程的吗？
	大家好，[表情]
	请问有编程作业吗
	课程看不了嘛？
	这个群没有群文件？
	#直播预告#今晚8点，网易特邀AI讲师：雨巷，为大家带来“先人一步，敲开自然语言处理这扇门！” 点击进入直播间：https://url.163.com/w9B[图片]
	[表情][表情]
	看过代码，没看过教程
	对的，对的
	都是差不多的吧，只是封装了，tensorflow都内置keras了
	好吧。没用过keras。太顶层了。。。
	@Steve-上海-硕士在读 不是吧
	预测结果正确数/数据集总数
	有人吗，问个问题，这个卷积神经网络训练的准确率是怎么定义的，显示的值和实际数据不同
	大佬们，java ：byte c1=(byte)129;    byte结果是-127，怎么算出来的？
	别搞成tuple。
	[图片]
	改成（128,10）了还是报错。。
	[图片]
	乘以256就好了啊
	想要读取归一化的图像该怎么做呢？谢谢
	就是那个10
	那是class数
	为什么label数是batchsize呢...？label不就是十个嘛
	哦哦，好的，是分batch的
	eye(128,10)
	@Calme_Sophie eye里面第一个参数加上label的数量试试。
	。。。
	代码全截屏出来
	有人能给解释下吗
	[图片]
	这句话报错
	那个例子里面的[图片]
	请问有人运行那个8-9 cifar卷积的例子
	没有 下载的demo用到models @A love. ー份噯
	请问下github上下载的models如何装到tensorflow里
	tflearn
	公司开发用keras ,还是tflwarn?
	迁移学习能改输入图片的尺寸么？
	sklearn.metrics.classification_report
	one_hot???
	几分类都行
	不是
	但是只能用于而二分类吧
	@童话. 诉说沵涐旳结局 sklearn有计算这个的函数
	神奇
	[图片]
	但是6006能出结果？
	[图片]
	这个tensorboard胡报错，报了一大对错
	请问一下多分类问题的precision recall f score怎么测啊
	装完ananconda就带有python了
	环境冲突了！不需要再装python
	后来也装了python3.6
	但anaconda是3.6的
	这就是原因了！
	安装时需要注册环境变量。是否勾选
	本机会不会有别的环境冲突。
	恩，win10
	是win10 吗 ？
	是否用的管理员权限安装
	是的。直接cmd就可以
	使用anaconda自带的默认配置。不需要额外在控制台折腾
	按照书里的步骤，一个一个装，装完。就可以了。不需要任何配置
	[图片]
	在anaconda上面是ok的
	@本书作者 问一下，配置的那些包是不是都在anaconda的那个控制台上配置
	[表情][表情][表情]
	离线能下载下来tf吗 ？
	嗯，有可能
	还是那个pip命令不好用 ？
	[表情]
	[图片]
	真好，按说应该是可以重复操作，没什么难的呀，玄学
	慢慢来。别怕折腾。windows下折腾不好。在linux下也一样。
	真心累
	直接从这个网址下吧。下完了。在本地装
	 https://files.pythonhosted.org/packages/88/73/13e4071739df8d5ee7a27780d66bc98a51612521ad7e5a1e468d9507087c/tensorflow_gpu-1.12.0-cp36-cp36m-win_amd64.whl
	[表情]如果有网卡能联网直接换ubuntu呗
	windows各种bug
	装了
	装ananconda了 ？
	对啊，windows
	en,好难受，很多时候碰到这种鬼问题
	[表情]
	sodo apt install upgrade
	could not find version
	看到没。已经开始下载了
	[图片]
	[表情]
	微信号 15900402307
	好的 谢谢
	实在看不懂。先不用纠结这部分。往下看吧。到一定程度。回过头来就懂了。
	回声是上层的数据流向。
	一般这都是封装的
	这个应该跟退位减法的理论是一致的  但是细节有点看不懂
	理论了解了
	[图片]
	那只是个用来了解理论的例子。必须要把理论了解后，再看。回声的写法不是主流，这么写只是能够把内部过程体现出来。主流的应用还是看后面的例子。
	退位减法写的很好 看懂了
	有大神给指点一下吗
	拟合回声信号序列看不懂
	[表情][表情][表情][表情][表情][表情]
	https://mp.weixin.qq.com/s/kxbqJCHgkks0ruTfeOmCFg
	好的，大佬
	@格子
	用scipy的loadmat吧
	就这么一句谁知道为什么。要么自己debug要不把相关代码都发出来
	Y_Label1=np_utils.to_categorical(Y_train, num_classes=n_class)
	把mat文件导入keras需要什么操作呢
	这个需要了解transepose是怎么变换的
	根据transpose决定的
	[图片]
	强烈建议8-9要补流程图
	什么意思，是训练好的模型，直接用来特定的分类么？
	这个是模型
	这个能自己训练自己的数据么？@皮噶皮噶
	首先下载VGG模型，网盘下载地址https://pan.baidu.com/s/1aD0jlYGHhZQeeTvNJy0GGQ，密码：45ef。
	可以看书上后面的章节
	弱弱的问一句，slim是什么[表情]
	私聊一下
	@Sunny @Shaland 帮看下
	视频打不开
	[图片]
	没有一
	这个一可以处理吗
	乱码
	[图片]请问那些框表示什么意思
	https://zhuanlan.zhihu.com/c_1122934158459404288
	有中文对话语料库吗大家 想做这里的问答
	聊天记录里上两个问题，现在也木有回答。。。[表情]
	这个群好安静，平时都没啥动静，没人出来讨论问题吗
	每个用户这样的浏览作分词后的数据 是不是不应该做去重处理呢？
	@浏览页面的分词作embedding, dictionary选多少词比较合适呢？
	在程序中加限定规则
	I(主语) never said（谓语） that（连词） Amy(主语) planted(谓语) that seed.
	想问一下大佬们，NLP用什么办法来识别强调？比如这句话：I never said Amy planted that seed。 可以理解成Amy planted that seed,但不是I 说的，也可以理解成，有人planted that seed了，但I 不认为是Amy
	群里小伙伴，请问谁有中文餐饮评论方面的语料库？
	问下群里的小伙伴 谁有中文文本相似度的训练语料吗？ 就是两个文本后面跟一个1或者0 的这种  谢谢了
	看莫烦python教程
	模型保存的一种方式
	pickle是什么意思[表情]
	pickle下来
	求帮助
	各位大佬，
	[图片]
	glove
	fasttext
	word2vec
	没太懂意思？
	嗯嗯具体怎么转为数字矩阵
	onehot不是向量吗？
	onehot 转数字矩阵？
	文字的热向量具体是如何转变成一个数字矩阵的，哪位前辈熟悉啊
	哈哈
	诗词。
	文言文。
	那对于中文有什么特别的地方吗
	单复数。
	时态。
	中文和英语除了在切分方面不一样之外，还有什么不同啊
	差分代表趋势性波动
	描述的是曲线的波动状态，两个时间序列在数值上差距比较大，况且，差分平滑之后所测算的欧式距离是描述的两条曲线之间的距离吧
	波动频率不是一个值，是指时间序列的波动形式，
	？？？
	欧氏距离越小代表越相似.
	是波动频率之间的相似性
	求一次差分，然后求个距离？
	想请问一下大家，有没有指数可以衡量两个时间序列波动之间相似度？
	大家有没有训练好的模型可以分享一下呢
	请问这个训练速度是不是太慢了
	[图片]
	结果里面对照ground_truth 感觉分类是分对了，每个ground_truth对应一个类，但是 和开始设置的类别不一样
	[图片]
	请教下  有谁做过bert的中文文本分类问题吗？
	人工智能资料分享链接:https://pan.baidu.com/s/1dACfLlv96oYPEWU474dhnQ 密码:wknz链接:https://pan.baidu.com/s/1H_bslWcTaqKOJz_gWApBVg 密码:w482添加微信AI_SHENZHEN，备注所在学校或企业，进群定期分享学术资料tensorflow链接:https://pan.baidu.com/s/1MhDHwpBjln6bvQbbhekFTQ 密码:u4kchttps://pan.baidu.com/s/1OyjekjfLVDTizWKvNflzgA?from=groupmessage链接:https://pan.baidu.com/s/1g47uRsmFYq46bzOP1roT-w 密码:o14y添加微信公众号，湾区人工智能，备注所在学校或企业，进群定期分享学术资料。
	谷歌没搜到现成的
	谷歌吧
	请问在哪能搜索到与生活餐饮相关的语料库呢？
	for循环有多耗时？
	这两个有什么区别呢
	类别
	主题吗？还是类别？
	用一词表示一篇文章是什么思想？
	嗯嗯  看到有的模型直接用一个词
	或者文章所有词向量相加求平均
	对文章所有词向量做拼接
	为什么看到有的是只用文章中一个词呢
	做分类的时候  每篇文章中每个词做一个向量  每个文章一个矩阵是么
	原来softmax是输出层的激活函数
	哦
	看数据！
	可以做成词也可以做成字符级别！
	其实RNN每个时刻输入的是一个词吧
	不明觉厉
	rnn图片卷积跟文本卷积方式有点不同！
	可以用预训练好的，也可以在RNN中训练
	[图片]没想到这么麻烦
	最开始应该是随机初始化！
	那应该是了
	[图片]也就是说后面那个矩阵也是要训练出来的
	大家有不同理解可以一起探讨下
	多谢大神指点
	有点懂了
	看起来是降维
	[图片]
	是不是输入节点大小就是字典大小了
	embedding_lookup
	ID映射
	类似于降维吗
	embedding
	请问RNN中，文本怎么输入
	同样需要按列归一化，一个词就是一个属性。
	再根据类别，找出有问题的，手动修正
	[图片]
	[图片]
	算2个还是1个
	概念是一个词， 加密是一个词，还是概念加密
	概率
	[图片]
	后面整理的时候，估计也麻烦
	还有这词
	可以用维基百科的长尾词集做下过滤
	咋弄
	[图片]
	哈哈
	效果奶思
	[图片]
	继续找下学校词库
	词性要标注
	太少了
	[图片]
	恩
	这也有。。。
	算啥
	@墨@缘 谢谢了 这个已经有了
	好的
	@rico 全球城市名能分享下吗
	各位大佬们
	您都吃饭了么？
	怎么识别句子？
	@所有人
	[图片]
	是
	请问下各位，hanlp Portable包 内置的字典大小有多少词？
	对啊，不然全是一个词性？
	[图片]
	好像是这个
	[图片]
	标注词性么
	那请问NLP分词的这个词库，Portable包 是不支持的吧
	搞了很多词库
	搞了词库还要根据这些词库训练模型吧
	不需要
	那抓下来需要标注过再训练吧？
	word2vec?
	[图片]
	就是如果要能自动识别出新词的话
	发现，分词还是非常重要
	就是想能识别出不在词典里的词
	是不是训练模型可以实现
	这个应该 很难
	[图片]
	[图片]
	拿cpu硬跑了3个小时
	搜狗词库
	昨天抓取了1.1G的维基百科作为语料库训练hanlp的word2vec
	嗯嗯，可以
	[图片]
	这怎么解析的啊
	[图片]
	[表情]
	整理出来了 4字以下的词
	4字以上的还没来得及整理，暂时用不到
	[图片]
	[图片]
	做毕设[表情]
	之前数据集不太够
	那就找专业的网站，抓一下就可以了
	[图片]
	这是四个字以上的
	然后再把长于4个字的，用kmean 做一下分类
	啥专业啊
	限制
	嗯嗯
	不同领域都不同
	自己整理吧
	搜狗下载服务器估计做了拦截
	但有一个问题不知道怎么解决
	可能用到语法相关的东西
	[图片]
	400
	整吧
	头大
	数据量小的话，有专门的工具
	手动转一下就可以
	好的
	[图片]
	应该不大
	[图片]
	谢谢
	这些词，先把 小于4个字的弄出来，这部分应该没啥大问题
	那很简单
	[图片]
	哈工大的技术那么牛皮
	为啥官网做的那么low
	再次谢谢[表情]
	转换好了
	恩
	谁学文科，语言的。有问题想请教一下。
	[图片]
	？？
	今天打算把搜狗词典抓出来
	[表情]
	人工标注的话简直爆炸
	中文的
	好好弄弄
	[表情]听老大干996的活，拿955的钱
	唉，今天争取把词库数据搞定
	不过，咱们干正事啊，有没有办法解决这个啊，亲
	羡慕的眼神~
	中文的吗？？
	大神说笑话了
	慢慢积累
	菜鸟中的渣鸟
	逃了~
	[表情]
	网上找了一个 不过比较少 链接: https://pan.baidu.com/s/1F8sgEAvgVirPMLurnFKL_g  提取码: 2j4x
	[图片]
	[表情]
	[表情]
	一起哭
	阿门
	是啊
	无量天尊~
	阿弥陀佛
	脱西巴啦~
	[图片] 请教下后面这个数字是什么呢？
	大家好
	嗯
	这一段应该怎么改一下？
	[图片] 做成一个公共方法不行吗？
	不行呀
	https://help.finereport.com/doc-view-1840.html帆软要求用run，不然调用不了
	大家好
	好
	有用hanlp与neo4j结合的嘛
	怎么个结合法
	这东西有啥用
	http://bbs.fanruan.com/wenda/question/9542.html
	没整理过
	分词前替换掉？
	第二种是可以的，但是非常慢
	或者只是加在停词字典里？
	请问如何添加语料，后两位代表啥[图片]
	用第一种方法的话
	各位大佬有没有做过对简历文档做信息提取？
	不是，就是因为原来词典中有这个词，所以词性还是原来词典的中
	类似这种
	找相似
	[图片]
	生成hash
	聚类算法
	用hash算，
	对对对
	自定义词典里面好像是可以在后面定义词性和频次
	这样的
	但是不知道百度什么
	。。。。
	word2vec 将文本转为了 矩阵
	拿到矩阵之后，去算聚类
	所以想请教下，谢谢
	谢谢大哥
	https://blog.csdn.net/heiyeshuwu/article/details/44117473
	之类那种
	@o_O №  文本不能太短，分布要好点，要不效果不太好
	大家好
	哈喽
	@o_O №
	[表情]
	都不如自己算算
	[表情][表情][表情]
	啊已解决hh
	[图片]
	不知道有没有用
	涉政涉黄
	@谢栋 不对
	simhash或者各种相似hash是比对的汉明距离，这种没法用检索的倒排去做的
	[图片]
	刚网上找了个例子，跑了下 simhash
	蛮有意思的
	[图片]
	调节海明距离，判断相似度阈值
	蛮好玩哈哈哈
	这东西，可以用在 系统日志分析哦
	将重复的日志干掉，提取出关键信息
	[图片] 哪位用过这个方法呢  这个添加新词后 然后去分词快速 第二次就失效了？
	大家怎么都不说话啊
	大佬们都在忙赚钱吧？
	没
	想问下，java，Hanlp基本的情感分析demo，这个[图片]包在哪里呀
	有一批问题列表，怎么实现win7本地文本材料批量搜索答案？
	@H5 搜索答案？
	@传说中的传说 其实就是检索文档啊
	这跟hanlp没啥关系
	@H5
	是啊
	想请教下
	弄个全文检索引擎搜呗
	Elasticsearch
	@传说中的传说 谢大佬
	可以
	直接用python调jar包
	luc
	pyltp内存爆表怎么办
	载了下腾讯的那个开源库，内存夸张呀
	[图片]
	https://github.com/hankcs/pyhanlp/blob/master/tests/test_word2vec.py
	@null @不系之舟 @手里捧着窝窝头
	下载源码测试的还可以
	分词不准确，自己建词典咯
	确实还是需要自己建立词库
	有人自己用训练依存文法模型来替换HanLP自带的模型的嘛
	不得慢死
	（社招）招聘岗位：nlp、OCR、推荐搜索方向要求：本科、工作年限不限有意向发邮箱：188010169539@163.com工作地点北京中关村软件园。互联网教育行业（百家互联）
	然后转为词典
	在搜狗官网上是不是可以直接下载啊
	可以
	问下谁会hanlp的依存文法
	有人吗
	吓人。。。
	@瓜子皮 瓜兄有什么建议么
	不要动不动就卖，可以互相学习嘛
	陈劲是一个人
	怎么提高人名解析的精度？
	人名没解析出来
	不可能每次都去每一台服务器上更新词库
	那都是小问题
	2G也确实有点大了
	跪了
	[图片]
	按照更新词库来收费
	。。。
	按照词库更新次数来收费
	没事啦
	卖服务会长久
	穷忙
	算了
	晕，这么容易放弃
	要不咱俩合作搞一搞
	肯定很多人会用
	啊，成功了
	没有
	这样，好像不行啊
	而且很贵
	语料肯定贵
	给机器翻译做的
	有那种敏感词库吗 @rico
	hanlp javaweb，和普通java不一样的就是property的位置放到web-inf-lib下吗？还有如果要用out.print输出，该怎么办
	。。。。
	放zk做什么
	zk不是只负责只负责协调分布式服务模块么
	分开要怎么弄[表情][表情]
	那就是每个节点都把词库传上去 然后配置文件指定就好了吧
	出来就是连在一起的
	官网提供的语义属性分析还是比较正确的
	@QQ小冰 成语接龙
	调用HanLP.segment
	噢，好的，，
	自定义人名要添加到词典里面是吧
	如果能自己发现啊
	哪位大神参加过今年的2019语言与智能技术竞赛，求指教
	[表情]
	没有
	1
	[图片]
	方妙玲是一个人名
	解析不出来
	加自己的人名库吧
	toString放一起了。。。
	[图片]
	[图片]
	[图片]
	[图片]
	[图片]
	[图片]
	[图片]
	[图片]
	有没有人名库？
	@Никола 人家有定制的词库
	本来就分开的吧。。。
	hanlp可以分词和标注分开吗，就是分词的时候不要显示v.n啥的
	4G的文本需要100G内存好吓人啊
	官网文档里有写
	萌新求带
	[图片]
	怎么调大jvm参数？
	@Никола
	还得精简
	调大jvm参数
	[图片]
	1.7.3版本的数据包
	hanlp是把数据全部加载到内存吗？应该怎么配置呢
	搜狗全部词库搞下来，发现词库太大了
	[图片]
	这么特么hanlp首页呀
	https://github.com/hankcs/HanLP[图片]
	方便把链接发一下吗？[表情]
	好的，大佬，谢谢！[表情]
	[图片]
	es和hanlp集成的那个
	分词结果不理想
	分词结果都是跟官网在线演示一样的
	[图片]
	[图片]
	https://github.com/LeiDengDengDeng/sentence-similarity/tree/master/src/main
	HanLP可以计算相似度吗？
	怎么弄
	引入jar包 和配置文件即可
	jar包是maven弄进来的啊
	[图片]
	springBoot这样搞就行了
	[图片]
	然后 hanlp的jar包是maven引入的吗？
	不是引入
	自己去官网下载jar包
	然后放到lib下
	本地引入这个jar包即可
	这样就可以自定义词典了
	大佬们，有没有什么工具用来对比两句话的相似程度，例如输入一个问题，在数据库中返回与这个问题最相似的一个结果。
	<dependency>            <groupId>com.hankcs</groupId>            <artifactId>hanlp</artifactId>            <version>portable-1.7.4</version>        </dependency>
	官网写的很明确
	maven也可以啊
	两种方式 1种用自带的 1中自定义的
	[图片]
	sort那里添加参数就能排序
	[图片]哪位大仙有这两个数据包啊，现在好像下载不了了。
	这个打个jar上传到maven仓库
	有大神不？
	复制域keywords包含：river，Grade
	@瓜子皮 @码课堂-汪 出来 请教个问题
	[图片]
	部署到linux上找不到路径
	各位boss,[图片]怎么让复制域按照顺序排序？？
	@无西
	emm
	大佬们，请教下，用汉语材料构建自己的同义词词库，用哪个工具方便、效果好？
	[图片]
	@为明天 HANLP不能做？
	@无西 在么有
	啥
	linux部署找不到字典路径
	怎么解决@无西
	这些问题其实hanlp gihub上都有
	各位同学   hanlp分词怎么去掉语气助词 的啊  这些
	分析出词性,然后取出么
	快2W个文件了
	这样判断的话效率太低了吧
	@石头命£钻石心  完善一下停止词的词库 然后用去停止词的api 试试看
	对了，分词后，有磁性
	至于品牌词典完全可以从淘宝上学习一下
	 看了下，term.nature.startsWith() 那个貌似可以过滤吧。。
	刚刚也说到 可以给品牌一个词性  根据词性过滤  或者直接根据词典过滤
	意思是先拿出来，再过滤掉不是品牌的？
	保证识别出来，再走规则去过滤
	这孙子是机器人吧
	踢掉
	加那个片子号了解了一下,是发赌博信息的....顺手给举报了
	[表情]
	这群要废了
	@瓜子皮
	@null
	为什么思维这么死板呢
	这个群已经死了
	退了
	傻逼群主
	[图片]
	@有用吗
	[表情]
	那解散这个群咯？
	@瓜子皮 别解散
	踢了就行
	[表情]
	爬淘宝的分类体系
	[表情][表情][表情]
	[表情]大佬谦虚
	难得有组织，千万不要解散
	想问一下在大家心中中国科技大学和武汉大学那个强
	请教，hanlp java word2vec的spark版本怎么用，有没有demo呢
	@404（行癫） 明显国字头
	[图片]
	[图片]
	请教 hanlp word2vec可以用spark训练吗？
	有没有demo呢
	spark本来就有这个算法吧
	找淘宝商店买啊？
	官方好像有。但应该不支持分布式吧
	感觉不错，哈哈
	spark上没有找到相关的资料
	就只是用hanlp进行分词了呢
	hanlp切词，spark进行训练就行
	只用分词器了
	亲们 谁elasticsearch7.0.0配置过hanlp分析啊
	不打算标注词性了，直接怼成词典
	哈哈哈
	然后启动的时候，也报错[图片]
	hanlp有很多分词器，换一个分词器
	https://github.com/pengcong90/elasticsearch-analysis-hanlp
	举个例子 同时包含手机和充电器 优先提取手机  比如再根据金额做一个矫正
	@矩阵先生 大神，帮忙看看哪儿出问题了，主要是还报错，默认的ik_smart的错，启动的时候
	稍等
	好的
	PKUSEG试试看，细分领域做了针对性训练
	还是报错
	@深圳-大数据+NLP-老队长 什么样的规则啊
	@矩阵先生 大神， 能否指点一下，哪儿出问题了
	搞了1000来个，能跑
	[图片]
	[图片]
	elasticsearch - hanlp的版本要对应上，参考如下：https://github.com/KennFalcon/elasticsearch-analysis-hanlp
	[图片]
	嗯，加载上了
	那这是什么问题
	试了下下载方式
	不知道没有试过
	@深圳-大数据+NLP-老队长 hanlp这个可以做到，华为手机充电器。处理后的结果是，充电器，而不是手机吗？
	嗯嗯
	@谷歌-AI-老司机 Tensorflow这个可以做到，华为手机充电器。处理后的结果是，充电器，而不是手机吗？
	[表情]
	兄弟们      Hanlp停用词怎么调用的？
	hanlp停用词无效
	怎么解决
	有大神用Hanlp调用数据库词库不
	再就是构建关键BIGU
	就是数据库词库变化比较恶心
	因为考虑要维护词库
	所以要存储
	那还不如做服务通知 然后主动拉取新的呢
	请问Elasticsearch集成hanlp如何开启同义词、停用词.
	大神们，请教一个问题，perl里面，如何将指定文件里面的. c文件，拷贝到另外一个文件夹中？
	[表情]
	请教，如果要对古汉语跟现代汉语进行分词，有什么好用的分词器吗？
	具体点就是biLISTM
	语料库 是不是越大越好啊
	太大了匹配不是话费的时间更多了么
	有没有自己训练模型的？
	[图片]
	具体点的
	语料库 哪里有下载啊
	语料库自己准备啊
	搜索推荐算法有谁用过吗
	大家好，请教一个问题，如何强制分词使用自定义词汇呢。
	Hanlp有没有分词权重打分的功能
	分词还要有权重吗
	抽取模板也可以呀
	hanlp的自定义关键词没有办法替换到默认的词性，这种应该怎么处理呢，大神们有没有办法
	hanlp做聊天的话，用哪个方法合适，搜索推荐怎么样
	端文本匹配
	短文本匹配
	@谷歌-AI-老司机 有什么好的模型比较适合做这个吗？
	简单的方法就是设计规则
	定义词库应该可以吧
	[图片]
	看这个解决方法
	以后大家记住要学会百度
	遇到什么事情，百度是最好的老师
	=_=
	太舒服了
	一会还得想办法，怎么把这些词库下载下来
	[图片]
	第二步语法是什么意思呢
	这都不知道该咋整
	强制类型转换
	推荐谷歌的Tensorflow
	不是基类
	全是中文
	就喜欢看hanlp的注解
	[图片]
	这个可以结合语义分分析的
	这个输出1
	应该怎么解释
	把内存值直接覆盖掉了
	谢了
	虽然还不太懂
	C++记录类型中有一种在运行期间每个时间点只保留一个成员变量的是什么
	有知道的伐
	[图片]
	联合体
	[图片]
	hanlp 感觉也比结巴好
	需要解决，还是要从语料去设计这个问题
	sudo apt-get update
	网上查了下是源的问题
	阿里云不会有问题的
	加字典也不能完全解决，除非强制，但是那样不推荐
	还是报了
	自然就放一起了
	是不是IP的问问题
	比结巴好
	17.04
	阿里云最高只有16.04的
	清华大学出了个分词的
	用那个CRF的
	代码自带分词的，这个应该没什么问题，有问题可以人工干预下
	不太懂
	请问  webp格式的图片  在qt怎么转成png啊？
	[图片]
	这个二叉树为啥不能平衡呢
	[图片]
	左右高度差绝对值＜1
	[表情]
	怎么会小于一
	[图片]
	右呢
	画圈是转之前
	有哪位大神比较了解boost.asio的吗
	[图片]
	以前给老师做过词性标注，做了几天放弃了
	可内存总会不断增长
	[图片]
	http://wywq.002sq.com
	https://pan.baidu.com/s/1BFUJZ500F4Al2m-5oh909w 密码:6e83渗透
	Mfc多文档程序如何在frm中获取view对象的值
	有没有大神指点，为什么写是0x31不是0x01
	#include<stdio.h>int main(){int i,j,a[100],max,min;float avg=0;char x;int temp;int number1=0,number2=0,number3=0;float a1=0,a2=0,a3=0;printf("输入a：升序；输入d：降序\n");printf("\n请输入'a' 或 'd':");scanf("%c",&x);printf("\n请输入学生成绩:\n");for(i=0;i<100;i++){scanf("%d",&a[i]);if(a[i]==-1){ j=i;break;}}//max,min,avg min=max=a[0];for(i=0;i<j;i++){if(a[i]>max)max=a[i];else if(a[i]<min)min=a[i];avg=avg+a[i];}avg=avg/(j+1);printf("最高成绩=%d,最低成绩=%d,平均成绩=%f",max,min,avg);//升序 if(x=='a'){for(i=0;i<j;i++){for(k=0;k<j;k++)if(a[i]>a[k]){temp=a[i];a[i]=a[k];a[k]=temp;}}}//降序 if(x=='b'){for(i=0;i<j;i++){for(k=0;k<j;k++)if(a[i]<a[k]){temp=a[i];a[i]=a[k];a[k]=temp;}}}//非法 if(x!='a'|| x!='d'){printf("输入非法!");}if(a[i]>=80){number1++;a[j]=a[i]+5;if(a[i]>100){a[i]=100;}}else if(a[i]>=60&&a[i]<80){number2++;a[j]=a[i]+8;}else if(a[i]<60){number3++;a[j]=a[i]+12;}a1=number1/(j+1);a2=number2/(j+1);a3=number3/(j+1);printf("\n百分比dayu80=%f,da60xiao80=%f,xiao60=%f",a1,a2,a3);printf("\n排序成绩:\n");for(i=0;i<j;i++)printf("%d ",a[i]);}
	有人帮忙改一下吗为啥百分比出不来
	有大佬吗
	大佬再次
	[图片]
	？
	%%
	？
	\%
	要用转意符吧
	说了%%
	在哪加%
	打两个百分号
	还不会走就先别跑
	[图片]
	整数除数分子乘1.0变为浮点数
	int && a表示的是int 类型的数吗？可以解释一下吗!试卷遇到的题目谢谢
	这不是右值引用吗
	[图片]
	为什么vs上不允许使用类型名？
	需求需要
	应该用小写
	圆括号
	解决了，谢谢。对符号脸盲[表情]
	，，
	【2018年Java从入门到精通 基础JAVASE教学视频 Java视频】https://m.tb.cn/h.3GNgyHs 点击链接，再选择浏览器咑閞；或復·制这段描述￥oZ9GbsI38is￥后到淘寳
	[图片]
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	收到福袋，请使用新版手机QQ查看
	。
	问下各位大佬电脑怎么清除所有数据
	覆盖
	[表情]
	字典就能解决
	顶死就索引没了
	一把火
	对，一把火，五角大楼的人来了都恢复不了
	[表情]
	账户信息什么的
	搞不掉的吗
	主要是C盘
	[表情]rm
	[表情]
	也是这样认为的
	重装系统啊
	装满多重置几次，会随着装满重置次数的增多，恢复几率会减小
	@游云飞草 是这个意思，如果要求不高，词库是最好的方法，即使hanck是
	直接砸了简单直接
	覆写和破坏
	Java怎么调用不同类之间的构造方法
	new
	[图片]12个月绿钻会员，快去免费领[表情][表情]
	https://kkyxaa1.kuaizhan.com/
	淘宝漏洞一折买东西
	Sb
	这种也可以，思路差不多的
	这么明显的QQ被盗了   还骂人  可见家教
	[表情]
	固定好词性，只拿自定义词性的词就好了
	佛系修炼不知不知头发又少了
	哦吼！
	有没有大佬用cc2530发过短信的丫
	用串口助手收到AT指令对的  但发不到手机上
	没用过
	唉╯﹏╰就卡在这一步了
	求个基于API，的usb串口调试开发的端口视频，或者有没有大佬教一哈
	词库是最简单
	目前在广州……
	可以考虑换个城市
	传音控股    公司卖手机的  主打国外市场
	宣讲会有幸去过    笔试过了    面试聊挺嗨     最后因为工资    没有去。。。。
	Hr小姐姐挺漂亮    技术面难度适中
	[表情][表情][表情]
	第二是诺基亚
	传音出货量贼大啊，好像和华米ov差不多
	好的，谢谢
	飞行堡垒散热太差劲了
	那就买顽石
	Mac
	[图片]
	Mac，还不如装个黑苹果系统呢，就只有mac os一个优点！
	[表情]
	嗯嗯
	编程用Linux和Unix好
	但
	[表情]
	那价格太高了，两个系统编程有区别嘛？
	能用库做点应用就满足了
	编程用Linux和Unix好，这是系统还是软件？
	系统
	标注，分类，无它
	一个是性价比高，另一个是大学老师都用Windows授课
	买个容量大的，装个Ubuntu双系统
	毕业后可以考虑Mac，很棒
	好的，顽石可以装Ubuntu系统嘛？
	乌班图，挺好的！
	可以装的
	好的，谢谢各位
	ㄖ賺3oo点击+群:834493624
	[群签到]请使用手机QQ进行查看。
	[图片]
	疯狂暗示
	爬了很多app回来要分类[表情]
	做运维 应该没问题
	运维需要哪些知识
	嗯
	各种有的是
	[图片]
	hanlp现在带了一个分类器 可以自己测试下准确度
	[图片]
	刚加入
	要求高的可以设计设计也行
	老师，您觉得权限控制用哪个框架好
	弄个贝叶斯的或者fasttxt的都行，简单，
	哦哦
	来来来，赶紧上车，上车直接买1核心2G服务器一年99元，3年298元[奸笑]，超级爽https://m.aliyun.com/act/team1111/#/share?params=N.EN2hxhpNQG.4ajxuwcy  直接上车，阿里云第一大团
	阿里云服务器要不要了解一下
	[图片]
	请问这里乱码怎么解决
	[图片]
	还要这里也是乱码
	老师
	Eclipse里直接运行起来没有乱码  cmd编译后运行 有乱码 为什么？
	项目的编码格式是utf8 吗？
	是
	@o(-"-)o 文本聚类，学个分类器就行了
	[表情]
	[表情]
	根据app介绍 信息去识别归类应用 有人做过类似这种吗[表情]
	买了这本书来学习
	有
	咋做? 开发源码?
	年轻就是好
	有人做过hanlp吗
	厉害了
	算法推导什么的就算了
	22
	[表情][表情][表情]
	学软件三个月了
